concept,vec_type,layer,coeff,num_sentences,num_trials,accuracy,correct_predictions,total_predictions,chance_level
Origami,last,11,2.0,10,50,0.106,53,500,0.1
Origami,last,11,5.0,10,50,0.076,38,500,0.1
Origami,last,11,8.0,10,50,0.044,22,500,0.1
Origami,last,11,11.0,10,50,0.016,8,500,0.1
Origami,last,11,14.0,10,50,0.0,0,500,0.1
Origami,last,11,17.0,10,50,0.0,0,500,0.1
Origami,last,11,20.0,10,50,0.0,0,500,0.1
Origami,avg,11,2.0,10,50,0.066,33,500,0.1
Origami,avg,11,5.0,10,50,0.018,9,500,0.1
Origami,avg,11,8.0,10,50,0.002,1,500,0.1
Origami,avg,11,11.0,10,50,0.0,0,500,0.1
Origami,avg,11,14.0,10,50,0.0,0,500,0.1
Origami,avg,11,17.0,10,50,0.0,0,500,0.1
Origami,avg,11,20.0,10,50,0.0,0,500,0.1
Origami,last,14,2.0,10,50,0.06,30,500,0.1
Origami,last,14,5.0,10,50,0.054,27,500,0.1
Origami,last,14,8.0,10,50,0.052,26,500,0.1
Origami,last,14,11.0,10,50,0.03,15,500,0.1
Origami,last,14,14.0,10,50,0.022,11,500,0.1
Origami,last,14,17.0,10,50,0.014,7,500,0.1
Origami,last,14,20.0,10,50,0.008,4,500,0.1
Origami,avg,14,2.0,10,50,0.062,31,500,0.1
Origami,avg,14,5.0,10,50,0.022,11,500,0.1
Origami,avg,14,8.0,10,50,0.002,1,500,0.1
Origami,avg,14,11.0,10,50,0.002,1,500,0.1
Origami,avg,14,14.0,10,50,0.004,2,500,0.1
Origami,avg,14,17.0,10,50,0.002,1,500,0.1
Origami,avg,14,20.0,10,50,0.002,1,500,0.1
Origami,avg,17,2.0,10,50,0.084,42,500,0.1
Origami,avg,17,5.0,10,50,0.052,26,500,0.1
Origami,avg,17,8.0,10,50,0.042,21,500,0.1
Origami,avg,17,11.0,10,50,0.02,10,500,0.1
Origami,avg,17,14.0,10,50,0.012,6,500,0.1
Origami,avg,17,17.0,10,50,0.022,11,500,0.1
Origami,avg,17,20.0,10,50,0.016,8,500,0.1
Origami,last,17,2.0,10,50,0.094,47,500,0.1
Origami,last,17,5.0,10,50,0.088,44,500,0.1
Origami,last,17,8.0,10,50,0.074,37,500,0.1
Origami,last,17,11.0,10,50,0.064,32,500,0.1
Origami,last,17,14.0,10,50,0.048,24,500,0.1
Origami,last,17,17.0,10,50,0.046,23,500,0.1
Origami,last,17,20.0,10,50,0.032,16,500,0.1
Origami,avg,20,2.0,10,50,0.09,45,500,0.1
Origami,avg,20,5.0,10,50,0.076,38,500,0.1
Origami,avg,20,8.0,10,50,0.058,29,500,0.1
Origami,avg,20,11.0,10,50,0.048,24,500,0.1
Origami,avg,20,14.0,10,50,0.03,15,500,0.1
Origami,avg,20,17.0,10,50,0.024,12,500,0.1
Origami,avg,20,20.0,10,50,0.016,8,500,0.1
Origami,last,20,2.0,10,50,0.098,49,500,0.1
Origami,last,20,5.0,10,50,0.094,47,500,0.1
Origami,last,20,8.0,10,50,0.09,45,500,0.1
Origami,last,20,11.0,10,50,0.084,42,500,0.1
Origami,last,20,14.0,10,50,0.068,34,500,0.1
Origami,last,20,17.0,10,50,0.072,36,500,0.1
Origami,last,20,20.0,10,50,0.054,27,500,0.1
Satellites,last,0,2.0,10,50,0.1,50,500,0.1
Satellites,last,0,5.0,10,50,0.1,50,500,0.1
Satellites,last,0,8.0,10,50,0.1,50,500,0.1
Satellites,last,0,11.0,10,50,0.1,50,500,0.1
Satellites,last,0,14.0,10,50,0.1,50,500,0.1
Satellites,last,0,17.0,10,50,0.1,50,500,0.1
Satellites,last,0,20.0,10,50,0.1,50,500,0.1
Satellites,avg,0,2.0,10,50,0.89,445,500,0.1
Satellites,avg,0,5.0,10,50,0.886,443,500,0.1
Satellites,avg,0,8.0,10,50,0.802,401,500,0.1
Satellites,avg,0,11.0,10,50,0.572,286,500,0.1
Satellites,avg,0,14.0,10,50,0.388,194,500,0.1
Satellites,avg,0,17.0,10,50,0.258,129,500,0.1
Satellites,avg,0,20.0,10,50,0.1,50,500,0.1
Satellites,avg,1,2.0,10,50,0.69,345,500,0.1
Satellites,avg,1,5.0,10,50,0.852,426,500,0.1
Satellites,avg,1,8.0,10,50,0.858,429,500,0.1
Satellites,avg,1,11.0,10,50,0.626,313,500,0.1
Satellites,avg,1,14.0,10,50,0.442,221,500,0.1
Satellites,avg,1,17.0,10,50,0.43,215,500,0.1
Satellites,avg,1,20.0,10,50,0.346,173,500,0.1
Satellites,last,1,2.0,10,50,0.436,218,500,0.1
Satellites,last,1,5.0,10,50,0.164,82,500,0.1
Satellites,last,1,8.0,10,50,0.118,59,500,0.1
Satellites,last,1,11.0,10,50,0.044,22,500,0.1
Satellites,last,1,14.0,10,50,0.034,17,500,0.1
Satellites,last,1,17.0,10,50,0.042,21,500,0.1
Satellites,last,1,20.0,10,50,0.04,20,500,0.1
Satellites,last,2,2.0,10,50,0.154,77,500,0.1
Satellites,last,2,5.0,10,50,0.578,289,500,0.1
Satellites,last,2,8.0,10,50,0.344,172,500,0.1
Satellites,last,2,11.0,10,50,0.29,145,500,0.1
Satellites,last,2,14.0,10,50,0.168,84,500,0.1
Satellites,last,2,17.0,10,50,0.138,69,500,0.1
Satellites,last,2,20.0,10,50,0.14,70,500,0.1
Satellites,avg,2,2.0,10,50,0.128,64,500,0.1
Satellites,avg,2,5.0,10,50,0.954,477,500,0.1
Satellites,avg,2,8.0,10,50,0.604,302,500,0.1
Satellites,avg,2,11.0,10,50,0.442,221,500,0.1
Satellites,avg,2,14.0,10,50,0.312,156,500,0.1
Satellites,avg,2,17.0,10,50,0.188,94,500,0.1
Satellites,avg,2,20.0,10,50,0.156,78,500,0.1
Satellites,avg,3,2.0,10,50,0.058,29,500,0.1
Satellites,avg,3,5.0,10,50,0.768,384,500,0.1
Satellites,avg,3,8.0,10,50,0.556,278,500,0.1
Satellites,avg,3,11.0,10,50,0.51,255,500,0.1
Satellites,avg,3,14.0,10,50,0.296,148,500,0.1
Satellites,avg,3,17.0,10,50,0.182,91,500,0.1
Satellites,avg,3,20.0,10,50,0.122,61,500,0.1
Satellites,last,3,2.0,10,50,0.134,67,500,0.1
Satellites,last,3,5.0,10,50,0.708,354,500,0.1
Satellites,last,3,8.0,10,50,0.636,318,500,0.1
Satellites,last,3,11.0,10,50,0.42,210,500,0.1
Satellites,last,3,14.0,10,50,0.278,139,500,0.1
Satellites,last,3,17.0,10,50,0.21,105,500,0.1
Satellites,last,3,20.0,10,50,0.118,59,500,0.1
Satellites,avg,4,2.0,10,50,0.052,26,500,0.1
Satellites,avg,4,5.0,10,50,0.45,225,500,0.1
Satellites,avg,4,8.0,10,50,0.182,91,500,0.1
Satellites,avg,4,11.0,10,50,0.134,67,500,0.1
Satellites,avg,4,14.0,10,50,0.086,43,500,0.1
Satellites,avg,4,17.0,10,50,0.052,26,500,0.1
Satellites,avg,4,20.0,10,50,0.028,14,500,0.1
Satellites,last,4,2.0,10,50,0.152,76,500,0.1
Satellites,last,4,5.0,10,50,0.95,475,500,0.1
Satellites,last,4,8.0,10,50,0.672,336,500,0.1
Satellites,last,4,11.0,10,50,0.28,140,500,0.1
Satellites,last,4,14.0,10,50,0.154,77,500,0.1
Satellites,last,4,17.0,10,50,0.084,42,500,0.1
Satellites,last,4,20.0,10,50,0.078,39,500,0.1
Satellites,last,5,2.0,10,50,0.144,72,500,0.1
Satellites,last,5,5.0,10,50,0.63,315,500,0.1
Satellites,last,5,8.0,10,50,0.78,390,500,0.1
Satellites,last,5,11.0,10,50,0.396,198,500,0.1
Satellites,last,5,14.0,10,50,0.12,60,500,0.1
Satellites,last,5,17.0,10,50,0.032,16,500,0.1
Satellites,last,5,20.0,10,50,0.02,10,500,0.1
Satellites,avg,5,2.0,10,50,0.05,25,500,0.1
Satellites,avg,5,5.0,10,50,0.118,59,500,0.1
Satellites,avg,5,8.0,10,50,0.126,63,500,0.1
Satellites,avg,5,11.0,10,50,0.064,32,500,0.1
Satellites,avg,5,14.0,10,50,0.036,18,500,0.1
Satellites,avg,5,17.0,10,50,0.032,16,500,0.1
Satellites,avg,5,20.0,10,50,0.036,18,500,0.1
Satellites,avg,8,2.0,10,50,0.072,36,500,0.1
Satellites,avg,8,5.0,10,50,0.044,22,500,0.1
Satellites,avg,8,8.0,10,50,0.044,22,500,0.1
Satellites,avg,8,11.0,10,50,0.004,2,500,0.1
Satellites,avg,8,14.0,10,50,0.002,1,500,0.1
Satellites,avg,8,17.0,10,50,0.0,0,500,0.1
Satellites,avg,8,20.0,10,50,0.0,0,500,0.1
Satellites,last,8,2.0,10,50,0.142,71,500,0.1
Satellites,last,8,5.0,10,50,0.39,195,500,0.1
Satellites,last,8,8.0,10,50,0.582,291,500,0.1
Satellites,last,8,11.0,10,50,0.2,100,500,0.1
Satellites,last,8,14.0,10,50,0.016,8,500,0.1
Satellites,last,8,17.0,10,50,0.0,0,500,0.1
Satellites,last,8,20.0,10,50,0.004,2,500,0.1
Satellites,avg,11,2.0,10,50,0.08,40,500,0.1
Satellites,avg,11,5.0,10,50,0.008,4,500,0.1
Satellites,avg,11,8.0,10,50,0.002,1,500,0.1
Satellites,avg,11,11.0,10,50,0.0,0,500,0.1
Satellites,avg,11,14.0,10,50,0.002,1,500,0.1
Satellites,avg,11,17.0,10,50,0.0,0,500,0.1
Satellites,avg,11,20.0,10,50,0.0,0,500,0.1
Satellites,last,11,2.0,10,50,0.078,39,500,0.1
Satellites,last,11,5.0,10,50,0.054,27,500,0.1
Satellites,last,11,8.0,10,50,0.02,10,500,0.1
Satellites,last,11,11.0,10,50,0.004,2,500,0.1
Satellites,last,11,14.0,10,50,0.0,0,500,0.1
Satellites,last,11,17.0,10,50,0.0,0,500,0.1
Satellites,last,11,20.0,10,50,0.0,0,500,0.1
Satellites,last,14,2.0,10,50,0.088,44,500,0.1
Satellites,last,14,5.0,10,50,0.076,38,500,0.1
Satellites,last,14,8.0,10,50,0.036,18,500,0.1
Satellites,last,14,11.0,10,50,0.022,11,500,0.1
Satellites,last,14,14.0,10,50,0.01,5,500,0.1
Satellites,last,14,17.0,10,50,0.002,1,500,0.1
Satellites,last,14,20.0,10,50,0.002,1,500,0.1
Satellites,avg,14,2.0,10,50,0.064,32,500,0.1
Satellites,avg,14,5.0,10,50,0.022,11,500,0.1
Satellites,avg,14,8.0,10,50,0.01,5,500,0.1
Satellites,avg,14,11.0,10,50,0.004,2,500,0.1
Satellites,avg,14,14.0,10,50,0.008,4,500,0.1
Satellites,avg,14,17.0,10,50,0.002,1,500,0.1
Satellites,avg,14,20.0,10,50,0.002,1,500,0.1
Satellites,avg,17,2.0,10,50,0.092,46,500,0.1
Satellites,avg,17,5.0,10,50,0.068,34,500,0.1
Satellites,avg,17,8.0,10,50,0.038,19,500,0.1
Satellites,avg,17,11.0,10,50,0.03,15,500,0.1
Satellites,avg,17,14.0,10,50,0.018,9,500,0.1
Satellites,avg,17,17.0,10,50,0.02,10,500,0.1
Satellites,avg,17,20.0,10,50,0.022,11,500,0.1
Satellites,last,17,2.0,10,50,0.1,50,500,0.1
Satellites,last,17,5.0,10,50,0.084,42,500,0.1
Satellites,last,17,8.0,10,50,0.072,36,500,0.1
Satellites,last,17,11.0,10,50,0.046,23,500,0.1
Satellites,last,17,14.0,10,50,0.054,27,500,0.1
Satellites,last,17,17.0,10,50,0.04,20,500,0.1
Satellites,last,17,20.0,10,50,0.026,13,500,0.1
Satellites,last,20,2.0,10,50,0.086,43,500,0.1
Satellites,last,20,5.0,10,50,0.092,46,500,0.1
Satellites,last,20,8.0,10,50,0.078,39,500,0.1
Satellites,last,20,11.0,10,50,0.074,37,500,0.1
Satellites,last,20,14.0,10,50,0.058,29,500,0.1
Satellites,last,20,17.0,10,50,0.042,21,500,0.1
Satellites,last,20,20.0,10,50,0.034,17,500,0.1
Satellites,avg,20,2.0,10,50,0.098,49,500,0.1
Satellites,avg,20,5.0,10,50,0.082,41,500,0.1
Satellites,avg,20,8.0,10,50,0.068,34,500,0.1
Satellites,avg,20,11.0,10,50,0.048,24,500,0.1
Satellites,avg,20,14.0,10,50,0.042,21,500,0.1
Satellites,avg,20,17.0,10,50,0.038,19,500,0.1
Satellites,avg,20,20.0,10,50,0.034,17,500,0.1
Trumpets,avg,0,2.0,10,50,0.996,498,500,0.1
Trumpets,avg,0,5.0,10,50,0.61,305,500,0.1
Trumpets,avg,0,8.0,10,50,0.286,143,500,0.1
Trumpets,avg,0,11.0,10,50,0.026,13,500,0.1
Trumpets,avg,0,14.0,10,50,0.002,1,500,0.1
Trumpets,avg,0,17.0,10,50,0.0,0,500,0.1
Trumpets,avg,0,20.0,10,50,0.06,30,500,0.1
Trumpets,last,0,2.0,10,50,0.1,50,500,0.1
Trumpets,last,0,5.0,10,50,0.1,50,500,0.1
Trumpets,last,0,8.0,10,50,0.1,50,500,0.1
Trumpets,last,0,11.0,10,50,0.1,50,500,0.1
Trumpets,last,0,14.0,10,50,0.1,50,500,0.1
Trumpets,last,0,17.0,10,50,0.1,50,500,0.1
Trumpets,last,0,20.0,10,50,0.1,50,500,0.1
Trumpets,last,1,2.0,10,50,0.7,350,500,0.1
Trumpets,last,1,5.0,10,50,0.644,322,500,0.1
Trumpets,last,1,8.0,10,50,0.366,183,500,0.1
Trumpets,last,1,11.0,10,50,0.174,87,500,0.1
Trumpets,last,1,14.0,10,50,0.088,44,500,0.1
Trumpets,last,1,17.0,10,50,0.036,18,500,0.1
Trumpets,last,1,20.0,10,50,0.056,28,500,0.1
Trumpets,avg,1,2.0,10,50,0.966,483,500,0.1
Trumpets,avg,1,5.0,10,50,0.264,132,500,0.1
Trumpets,avg,1,8.0,10,50,0.334,167,500,0.1
Trumpets,avg,1,11.0,10,50,0.242,121,500,0.1
Trumpets,avg,1,14.0,10,50,0.032,16,500,0.1
Trumpets,avg,1,17.0,10,50,0.174,87,500,0.1
Trumpets,avg,1,20.0,10,50,0.476,238,500,0.1
Trumpets,last,2,2.0,10,50,0.216,108,500,0.1
Trumpets,last,2,5.0,10,50,0.658,329,500,0.1
Trumpets,last,2,8.0,10,50,0.126,63,500,0.1
Trumpets,last,2,11.0,10,50,0.008,4,500,0.1
Trumpets,last,2,14.0,10,50,0.002,1,500,0.1
Trumpets,last,2,17.0,10,50,0.0,0,500,0.1
Trumpets,last,2,20.0,10,50,0.028,14,500,0.1
Trumpets,avg,2,2.0,10,50,0.13,65,500,0.1
Trumpets,avg,2,5.0,10,50,0.976,488,500,0.1
Trumpets,avg,2,8.0,10,50,0.506,253,500,0.1
Trumpets,avg,2,11.0,10,50,0.4,200,500,0.1
Trumpets,avg,2,14.0,10,50,0.388,194,500,0.1
Trumpets,avg,2,17.0,10,50,0.212,106,500,0.1
Trumpets,avg,2,20.0,10,50,0.116,58,500,0.1
Trumpets,last,3,2.0,10,50,0.104,52,500,0.1
Trumpets,last,3,5.0,10,50,0.396,198,500,0.1
Trumpets,last,3,8.0,10,50,0.062,31,500,0.1
Trumpets,last,3,11.0,10,50,0.024,12,500,0.1
Trumpets,last,3,14.0,10,50,0.0,0,500,0.1
Trumpets,last,3,17.0,10,50,0.006,3,500,0.1
Trumpets,last,3,20.0,10,50,0.046,23,500,0.1
Trumpets,avg,3,2.0,10,50,0.066,33,500,0.1
Trumpets,avg,3,5.0,10,50,0.828,414,500,0.1
Trumpets,avg,3,8.0,10,50,0.386,193,500,0.1
Trumpets,avg,3,11.0,10,50,0.388,194,500,0.1
Trumpets,avg,3,14.0,10,50,0.354,177,500,0.1
Trumpets,avg,3,17.0,10,50,0.324,162,500,0.1
Trumpets,avg,3,20.0,10,50,0.252,126,500,0.1
Trumpets,last,4,2.0,10,50,0.132,66,500,0.1
Trumpets,last,4,5.0,10,50,0.53,265,500,0.1
Trumpets,last,4,8.0,10,50,0.584,292,500,0.1
Trumpets,last,4,11.0,10,50,0.238,119,500,0.1
Trumpets,last,4,14.0,10,50,0.102,51,500,0.1
Trumpets,last,4,17.0,10,50,0.072,36,500,0.1
Trumpets,last,4,20.0,10,50,0.048,24,500,0.1
Trumpets,avg,4,2.0,10,50,0.078,39,500,0.1
Trumpets,avg,4,5.0,10,50,0.608,304,500,0.1
Trumpets,avg,4,8.0,10,50,0.37,185,500,0.1
Trumpets,avg,4,11.0,10,50,0.3,150,500,0.1
Trumpets,avg,4,14.0,10,50,0.2,100,500,0.1
Trumpets,avg,4,17.0,10,50,0.15,75,500,0.1
Trumpets,avg,4,20.0,10,50,0.14,70,500,0.1
Trumpets,avg,5,2.0,10,50,0.072,36,500,0.1
Trumpets,avg,5,5.0,10,50,0.086,43,500,0.1
Trumpets,avg,5,8.0,10,50,0.268,134,500,0.1
Trumpets,avg,5,11.0,10,50,0.202,101,500,0.1
Trumpets,avg,5,14.0,10,50,0.088,44,500,0.1
Trumpets,avg,5,17.0,10,50,0.058,29,500,0.1
Trumpets,avg,5,20.0,10,50,0.048,24,500,0.1
Trumpets,last,5,2.0,10,50,0.138,69,500,0.1
Trumpets,last,5,5.0,10,50,0.722,361,500,0.1
Trumpets,last,5,8.0,10,50,0.732,366,500,0.1
Trumpets,last,5,11.0,10,50,0.28,140,500,0.1
Trumpets,last,5,14.0,10,50,0.156,78,500,0.1
Trumpets,last,5,17.0,10,50,0.076,38,500,0.1
Trumpets,last,5,20.0,10,50,0.064,32,500,0.1
Trumpets,last,8,2.0,10,50,0.098,49,500,0.1
Trumpets,last,8,5.0,10,50,0.2,100,500,0.1
Trumpets,last,8,8.0,10,50,0.55,275,500,0.1
Trumpets,last,8,11.0,10,50,0.352,176,500,0.1
Trumpets,last,8,14.0,10,50,0.062,31,500,0.1
Trumpets,last,8,17.0,10,50,0.01,5,500,0.1
Trumpets,last,8,20.0,10,50,0.01,5,500,0.1
Trumpets,avg,8,2.0,10,50,0.114,57,500,0.1
Trumpets,avg,8,5.0,10,50,0.45,225,500,0.1
Trumpets,avg,8,8.0,10,50,0.794,397,500,0.1
Trumpets,avg,8,11.0,10,50,0.302,151,500,0.1
Trumpets,avg,8,14.0,10,50,0.174,87,500,0.1
Trumpets,avg,8,17.0,10,50,0.12,60,500,0.1
Trumpets,avg,8,20.0,10,50,0.058,29,500,0.1
Trumpets,avg,11,2.0,10,50,0.094,47,500,0.1
Trumpets,avg,11,5.0,10,50,0.06,30,500,0.1
Trumpets,avg,11,8.0,10,50,0.02,10,500,0.1
Trumpets,avg,11,11.0,10,50,0.008,4,500,0.1
Trumpets,avg,11,14.0,10,50,0.0,0,500,0.1
Trumpets,avg,11,17.0,10,50,0.002,1,500,0.1
Trumpets,avg,11,20.0,10,50,0.004,2,500,0.1
Trumpets,last,11,2.0,10,50,0.116,58,500,0.1
Trumpets,last,11,5.0,10,50,0.098,49,500,0.1
Trumpets,last,11,8.0,10,50,0.052,26,500,0.1
Trumpets,last,11,11.0,10,50,0.008,4,500,0.1
Trumpets,last,11,14.0,10,50,0.0,0,500,0.1
Trumpets,last,11,17.0,10,50,0.004,2,500,0.1
Trumpets,last,11,20.0,10,50,0.002,1,500,0.1
Trumpets,avg,14,2.0,10,50,0.114,57,500,0.1
Trumpets,avg,14,5.0,10,50,0.07,35,500,0.1
Trumpets,avg,14,8.0,10,50,0.032,16,500,0.1
Trumpets,avg,14,11.0,10,50,0.016,8,500,0.1
Trumpets,avg,14,14.0,10,50,0.002,1,500,0.1
Trumpets,avg,14,17.0,10,50,0.002,1,500,0.1
Trumpets,avg,14,20.0,10,50,0.006,3,500,0.1
Trumpets,last,14,2.0,10,50,0.128,64,500,0.1
Trumpets,last,14,5.0,10,50,0.096,48,500,0.1
Trumpets,last,14,8.0,10,50,0.082,41,500,0.1
Trumpets,last,14,11.0,10,50,0.04,20,500,0.1
Trumpets,last,14,14.0,10,50,0.012,6,500,0.1
Trumpets,last,14,17.0,10,50,0.02,10,500,0.1
Trumpets,last,14,20.0,10,50,0.012,6,500,0.1
Trumpets,avg,17,2.0,10,50,0.11,55,500,0.1
Trumpets,avg,17,5.0,10,50,0.09,45,500,0.1
Trumpets,avg,17,8.0,10,50,0.064,32,500,0.1
Trumpets,avg,17,11.0,10,50,0.046,23,500,0.1
Trumpets,avg,17,14.0,10,50,0.034,17,500,0.1
Trumpets,avg,17,17.0,10,50,0.032,16,500,0.1
Trumpets,avg,17,20.0,10,50,0.036,18,500,0.1
Trumpets,last,17,2.0,10,50,0.112,56,500,0.1
Trumpets,last,17,5.0,10,50,0.138,69,500,0.1
Trumpets,last,17,8.0,10,50,0.126,63,500,0.1
Trumpets,last,17,11.0,10,50,0.122,61,500,0.1
Trumpets,last,17,14.0,10,50,0.106,53,500,0.1
Trumpets,last,17,17.0,10,50,0.09,45,500,0.1
Trumpets,last,17,20.0,10,50,0.07,35,500,0.1
Trumpets,avg,20,2.0,10,50,0.102,51,500,0.1
Trumpets,avg,20,5.0,10,50,0.088,44,500,0.1
Trumpets,avg,20,8.0,10,50,0.082,41,500,0.1
Trumpets,avg,20,11.0,10,50,0.064,32,500,0.1
Trumpets,avg,20,14.0,10,50,0.054,27,500,0.1
Trumpets,avg,20,17.0,10,50,0.036,18,500,0.1
Trumpets,avg,20,20.0,10,50,0.034,17,500,0.1
Trumpets,last,20,2.0,10,50,0.108,54,500,0.1
Trumpets,last,20,5.0,10,50,0.134,67,500,0.1
Trumpets,last,20,8.0,10,50,0.122,61,500,0.1
Trumpets,last,20,11.0,10,50,0.126,63,500,0.1
Trumpets,last,20,14.0,10,50,0.102,51,500,0.1
Trumpets,last,20,17.0,10,50,0.076,38,500,0.1
Trumpets,last,20,20.0,10,50,0.062,31,500,0.1
appreciation,last,0,2.0,10,50,0.1,50,500,0.1
appreciation,last,0,5.0,10,50,0.1,50,500,0.1
appreciation,last,0,8.0,10,50,0.1,50,500,0.1
appreciation,last,0,11.0,10,50,0.1,50,500,0.1
appreciation,last,0,14.0,10,50,0.1,50,500,0.1
appreciation,last,0,17.0,10,50,0.1,50,500,0.1
appreciation,last,0,20.0,10,50,0.1,50,500,0.1
appreciation,avg,0,2.0,10,50,0.998,499,500,0.1
appreciation,avg,0,5.0,10,50,0.824,412,500,0.1
appreciation,avg,0,8.0,10,50,0.706,353,500,0.1
appreciation,avg,0,11.0,10,50,0.69,345,500,0.1
appreciation,avg,0,14.0,10,50,0.546,273,500,0.1
appreciation,avg,0,17.0,10,50,0.588,294,500,0.1
appreciation,avg,0,20.0,10,50,0.66,330,500,0.1
appreciation,last,1,2.0,10,50,0.696,348,500,0.1
appreciation,last,1,5.0,10,50,0.632,316,500,0.1
appreciation,last,1,8.0,10,50,0.166,83,500,0.1
appreciation,last,1,11.0,10,50,0.282,141,500,0.1
appreciation,last,1,14.0,10,50,0.234,117,500,0.1
appreciation,last,1,17.0,10,50,0.184,92,500,0.1
appreciation,last,1,20.0,10,50,0.106,53,500,0.1
appreciation,avg,1,2.0,10,50,0.902,451,500,0.1
appreciation,avg,1,5.0,10,50,0.476,238,500,0.1
appreciation,avg,1,8.0,10,50,0.534,267,500,0.1
